575192,8-6,3
575522,8-10,1
575685,8-35,4
576033,8-6,1
576190,8-39,3
577325,8-32,1
577966,8-6,2
579242,8-62,5
579689,8-14,1
579819,8-46,1
580127,8-63,1
580245,8-34,1
580820,8-25,1
582054,8-45,3
582618,8-10,1
582797,8-54,1
583996,8-47,1
584255,8-32,1
586218,8-22,1
586566,8-37,1
586751,8-28,3
586767,8-51,1
587480,8-5,2
587512,8-29,1
588109,8-20,1
588923,8-43,1
589485,8-42,3
589941,8-16,2
590032,8-6,1
590069,8-48,1
590078,8-41,2
590500,8-35,7
590683,8-43,3
591119,8-42,6
591875,8-44,2
591899,8-50,3
591990,8-47,2
592462,8-35,1
593003,8-40,2
593192,8-44,5
593397,8-30,1
593950,8-37,2
594416,8-40,2
594986,8-30,4
595366,8-65,1
595951,8-39,1
597018,8-40,2
597219,8-35,2
597617,8-44,5
597770,8-46,1
597836,8-31,1
598127,8-34,1
598564,8-32,1
598993,8-28,2
599234,8-47,1
601196,8-33,2
601985,8-45,2
602662,8-46,3
603851,8-46,1
604933,8-40,5
605188,8-41,1
605596,8-40,4
605737,8-26,5
606380,8-16,1
607638,8-6,1
608299,8-61,7
608327,8-35,1
608615,8-34,2
609054,8-8,2
609630,8-42,2
610084,8-19,4
610388,8-34,2
610677,8-31,2
611290,8-42,1
611424,8-31,2
611506,8-6,2
612434,8-57,4
612727,8-33,1
612966,8-5,2
613811,8-40,1
613812,8-46,1
614034,8-28,3
614185,8-36,4
617552,8-35,2
618631,8-47,2
619939,8-38,3
620385,8-58,4
620873,8-49,1
620956,8-72,1
621060,8-6,1
621582,8-14,2
621595,8-47,2
622537,8-38,1
623683,8-47,1
623749,8-31,2
623792,8-49,4
624374,8-24,2
624654,8-5,1
625241,8-30,2
625862,8-5,1
626061,8-43,1
626439,8-35,1
626943,8-48,3
626984,8-58,3
627216,8-32,1
627844,8-45,1
628501,8-45,1
628735,8-9,1
629253,8-6,1
632467,8-41,3
632939,8-48,2
632994,8-41,2
633845,8-23,1
634324,8-35,1
634929,8-34,4
635134,8-38,3
635142,8-41,1
635224,8-31,1
635485,8-42,1
635732,8-5,1
636096,8-50,1
636705,8-31,1
636907,8-10,1
636966,8-37,1
637058,8-34,2
637262,8-45,2
638043,8-34,3
638052,8-57,4
638178,8-24,2
638259,8-47,2
638614,8-44,1
639161,8-9,1
639840,8-36,2
639887,8-48,2
640726,8-42,2
640950,8-48,1
641318,8-54,2
641831,8-33,2
643520,8-43,3
643567,8-53,2
644267,8-26,3
644534,8-5,1
644897,8-7,2
645504,8-9,1
645585,8-39,1
646148,8-39,3
646637,8-38,1
646726,8-48,2
647391,8-44,1
648081,8-39,3
649409,8-6,1
650213,8-5,2
651384,8-28,1
651736,8-24,1
653022,8-36,3
654027,8-51,4
654870,8-45,1
655600,8-48,1
656240,8-34,2
659192,8-5,2
659804,8-25,1
659812,8-44,1
659911,8-39,2
660168,8-5,1
660870,8-35,1
661422,8-48,3
661743,8-59,4
661783,8-40,1
662726,8-46,2
663228,8-63,1
663240,8-35,1
663628,8-47,2
663720,8-5,1
664697,8-43,2
665339,8-44,1
665559,8-44,2
665597,8-48,1
665713,8-38,2
667314,8-50,2
667871,8-43,1
668401,8-35,1
668658,8-5,1
668679,8-22,1
669420,8-26,1
670513,8-48,3
671131,8-28,2
671596,8-34,1
671639,8-49,5
671855,8-41,2
672207,8-44,2
672911,8-41,1
673199,8-49,3
673581,8-5,2
673884,8-6,3
675950,8-31,1
676225,8-5,3
677390,8-40,3
678003,8-42,1
678152,8-40,2
678329,8-6,1
678345,8-39,2
679439,8-45,2
679991,8-65,6
681096,8-5,1
681584,8-41,1
681684,8-38,2
682802,8-48,1
682891,8-37,1
683080,8-28,2
683986,8-46,1
684646,8-32,2
685448,8-26,1
686039,8-49,1
686381,8-44,1
686482,8-40,2
686722,8-45,1
686775,8-49,3
687955,8-33,4
688155,8-40,3
688670,8-46,1
688811,8-42,3
689163,8-33,2
689238,8-5,3
689799,8-41,6
690174,8-50,1
690928,8-42,1
691608,8-6,2
691710,8-42,1
691757,8-46,2
691819,8-42,2
692168,8-27,1
693590,8-45,1
693921,8-41,1
695115,8-41,1
695518,8-5,2
695650,8-25,1
695874,8-41,1
696645,8-40,1
697072,8-28,2
697274,8-28,1
699107,8-48,2
699710,8-46,1
699918,8-28,1
700045,8-41,1
700474,8-53,1
700546,8-19,1
700812,8-38,1
701387,8-34,1
701479,8-29,1
701533,8-53,1
701671,8-62,4
701906,8-50,1
702015,8-9,1
702176,8-34,4
702489,8-44,2
702518,8-38,2
702527,8-31,3
702606,8-50,1
703003,8-5,2
703172,8-52,1
703884,8-34,1
704720,8-20,2
704955,8-47,4
705359,8-52,5
705688,8-37,2
705905,8-44,1
707550,8-19,2
707725,8-9,2
708791,8-6,1
709447,8-42,2
710370,8-42,1
710421,8-51,1
710910,8-42,2
710931,8-12,1
711764,8-48,1
711896,8-46,2
713652,8-42,3
713816,8-40,1
714301,8-22,1
714409,8-9,1
715000,8-21,2
716554,8-21,1
717753,8-5,1
718989,8-5,2
719002,8-23,1
719168,8-47,3
721161,8-34,7
722047,8-17,3
722058,8-39,4
723145,8-34,1
723209,8-41,2
723814,8-49,1
726298,8-42,1
726349,8-46,1
727363,8-7,2
728060,8-35,3
728276,8-33,1
728767,8-39,3
728933,8-44,5
730905,8-42,1
731440,8-8,1
731713,8-38,2
732409,8-45,2
732714,8-5,2
732987,8-65,1
733117,8-44,1
734166,8-42,2
734410,8-5,1
734519,8-7,1
734935,8-44,1
734999,8-53,1
735213,8-34,1
735276,8-23,1
735461,8-91,1
735969,8-38,3
736664,8-5,1
736770,8-5,3
737455,8-41,1
737593,8-24,1
739472,8-47,4
739751,8-5,2
739925,8-30,1
739936,8-29,2
740888,8-41,4
740892,8-35,1
741178,8-16,1
741310,8-39,1
741443,8-45,1
742354,8-57,4
742561,8-39,3
742942,8-45,1
743012,8-49,3
743877,8-23,3
744090,8-39,2
744443,8-45,1
744748,8-33,2
745246,8-35,2
745635,8-32,1
746182,8-47,2
746266,8-10,1
747412,8-31,1
749938,8-29,1
750244,8-60,3
750810,8-43,1
751044,8-32,1
751877,8-60,4
752084,8-45,3
752174,8-41,4
753906,8-15,1
754841,8-50,2
755203,8-44,5
755489,8-57,4
755831,8-47,4
755927,8-38,2
755938,8-21,3
756114,8-37,1
756963,8-52,1
756967,8-39,1
757015,8-43,2
757895,8-19,1
758332,8-53,4
758599,8-23,3
760121,8-31,1
761147,8-26,2
761514,8-49,2
762463,8-46,3
762740,8-34,8
764066,8-35,1
764338,8-38,1
765127,8-6,1
767979,8-52,3
768006,8-5,3
768011,8-54,1
769487,8-31,1
769542,8-41,1
770019,8-8,1
770287,8-39,2
771915,8-46,3
774864,8-6,2
774876,8-18,1
775280,8-41,3
775454,8-25,1
776528,8-6,1
777134,8-9,2
777169,8-5,2
777237,8-48,1
777281,8-85,2
778369,8-44,4
778725,8-37,2
778848,8-36,2
780524,8-38,1
781138,8-47,15
781266,8-47,3
781702,8-31,2
782690,8-9,1
786088,8-40,1
786215,8-38,1
786789,8-7,1
787361,8-42,1
787501,8-5,1
789203,8-5,2
789871,8-40,6
790022,8-17,1
790891,8-28,2
791080,8-39,5
792102,8-6,1
792322,8-30,1
792761,8-48,2
794274,8-5,1
794743,8-7,1
794817,8-43,2
795145,8-7,2
795353,8-43,1
795884,8-71,6
796056,8-18,8
796692,8-47,2
797910,8-37,2
798168,8-40,2
798480,8-29,1
799039,8-43,1
799143,8-31,1
800036,8-35,2
800232,8-10,1
800519,8-5,2
801617,8-28,2
801658,8-44,1
801973,8-43,1
802873,8-6,2
803194,8-40,1
803482,8-47,2
803696,8-5,2
805260,8-17,2
805352,8-41,4
805755,8-49,1
806092,8-28,2
806490,8-31,1
806642,8-46,2
807010,8-18,2
807213,8-5,1
807271,8-80,6
807699,8-47,3
808030,8-43,2
808463,8-29,4
808819,8-6,2
809937,8-39,2
810053,8-44,1
810960,8-40,1
811514,8-44,1
812156,8-9,1
814734,8-30,1
815193,8-35,1
815302,8-39,2
815584,8-28,2
815684,8-6,1
817708,8-44,2
818857,8-52,3
820772,8-42,2
821473,8-17,2
821845,8-40,1
822331,8-5,1
822623,8-44,2
823072,8-44,1
823149,8-40,5
823257,8-17,1
824715,8-6,2
825643,8-47,1
827676,8-34,4
827977,8-7,1
828342,8-6,1
828728,8-46,1
830798,8-32,3
831103,8-45,1
831107,8-28,1
831732,8-5,1
832217,8-30,1
832608,8-27,1
833536,8-47,2
834428,8-8,3
835523,8-47,1
835617,8-21,3
836638,8-46,2
836782,8-50,1
837266,8-34,3
837621,8-5,1
838264,8-32,1
838401,8-18,2
838733,8-50,4
839005,8-40,1
839645,8-41,1
840677,8-22,2
841028,8-49,1
842312,8-6,1
842791,8-32,1
843109,8-43,2
843956,8-20,1
844309,8-37,3
845618,8-35,1
847341,8-5,3
848076,8-11,1
848197,8-42,1
848537,8-47,5
849626,8-40,2
852297,8-37,1
852436,8-36,1
852767,8-20,1
853249,8-6,2
853539,8-5,3
854390,8-69,2
854587,8-55,1
854674,8-48,1
855436,8-47,1
855731,8-45,3
856043,8-29,2
856639,8-6,2
857208,8-35,1
858257,8-52,1
858307,8-35,2
859231,8-38,1
859402,8-34,4
859495,8-45,1
860319,8-47,1
860851,8-80,7
860942,8-42,4
862166,8-28,1
862837,8-42,3
862932,8-22,2
863787,8-43,1
864878,8-19,1
866070,8-45,2
866954,8-9,2
867274,8-45,2
867608,8-41,1
867995,8-17,3
868238,8-44,3
868538,8-5,3
868600,8-6,2
869300,8-41,2
869347,8-5,2
869621,8-42,1
869846,8-26,2
870273,8-61,9
870468,8-40,2
872601,8-15,1
873683,8-37,2
874104,8-32,3
874208,8-17,1
874295,8-43,1
874462,8-31,3
874470,8-39,1
874515,8-34,2
874659,8-48,1
875774,8-46,1
875996,8-14,1
876656,8-28,3
877375,8-25,1
877653,8-41,5
879041,8-38,1
880223,8-39,1
880434,8-5,2
881059,8-41,1
882320,8-24,3
882339,8-53,4
882489,8-5,1
885805,8-8,1
886200,8-19,4
887394,8-47,1
887435,8-28,2
887563,8-43,1
887961,8-9,1
888581,8-46,5
888751,8-42,2
889420,8-37,1
890384,8-56,2
890414,8-44,1
890438,8-42,1
890620,8-32,4
890639,8-39,2
892429,8-42,2
893513,8-12,1
893620,8-51,1
894186,8-48,1
894415,8-45,2
894545,8-44,1
894972,8-37,1
895607,8-23,2
896065,8-41,4
896771,8-6,3
897244,8-31,3
897339,8-20,1
898387,8-47,1
898402,8-16,3
898419,8-19,1
899278,8-45,1
899614,8-50,6
899927,8-37,2
900724,8-48,3
901097,8-39,1
901458,8-37,1
901706,8-37,1
901964,8-60,2
902117,8-45,1
902631,8-49,1
902863,8-6,2
903740,8-9,1
903950,8-38,1
904121,8-39,1
907939,8-29,2
908301,8-43,1
908480,8-45,1
908560,8-46,1
911344,8-45,3
911649,8-15,1
911833,8-31,1
911981,8-44,1
912454,8-53,7
914607,8-51,3
914922,8-49,5
915495,8-16,3
916839,8-12,1
917875,8-32,3
920289,8-48,1
920391,8-9,2
920452,8-5,2
920989,8-5,2
921099,8-7,1
921905,8-33,1
922696,8-35,1
923378,8-34,3
923963,8-45,1
924276,8-41,2
924334,8-47,2
924549,8-26,1
926007,8-33,2
926095,8-45,1
926306,8-27,3
926576,8-39,2
927144,8-34,1
927751,8-43,1
929542,8-23,2
930417,8-21,1
930642,8-35,1
930837,8-42,1
931047,8-44,1
931514,8-23,1
931685,8-45,2
931756,8-47,1
932543,8-48,4
932879,8-47,2
933746,8-38,4
935813,8-34,2
936059,8-46,2
936235,8-5,1
936316,8-27,7
936360,8-43,2
937507,8-5,2
937959,8-44,3
938129,8-39,1
938520,8-38,1
939836,8-46,1
940850,8-46,3
941187,8-33,1
942086,8-20,2
943539,8-54,1
945050,8-5,2
945114,8-46,2
945390,8-46,1
945846,8-37,1
946744,8-31,1
947464,8-18,1
947826,8-5,2
948603,8-83,5
949101,8-23,1
949897,8-23,1
949919,8-47,1
951339,8-49,1
952404,8-43,2
953122,8-42,3
953152,8-5,2
953378,8-55,2
953825,8-45,3
953870,8-33,1
954715,8-30,2
955060,8-46,2
956873,8-31,1
959081,8-37,2
959706,8-45,1
959863,8-31,1
961072,8-32,2
961539,8-44,1
961872,8-30,2
964015,8-8,1
965069,8-42,2
966168,8-16,2
966269,8-49,5
966349,8-27,2
968901,8-24,2
970971,8-5,1
971317,8-35,2
971993,8-71,2
972200,8-44,2
972862,8-5,3
973133,8-83,3
974945,8-32,5
974975,8-14,1
975451,8-58,6
975789,8-38,1
976320,8-43,2
976332,8-39,2
976518,8-6,1
976969,8-28,4
977039,8-39,1
977228,8-39,2
979151,8-19,2
979605,8-47,2
979853,8-38,2
980236,8-39,3
980279,8-39,1
980305,8-24,1
980441,8-51,2
980603,8-40,5
981032,8-44,1
981134,8-28,2
981682,8-5,1
982649,8-37,4
983143,8-45,1
983585,8-7,1
984638,8-44,1
985048,8-44,1
985100,8-38,2
985321,8-17,1
985589,8-6,1
985761,8-5,1
986052,8-8,1
986628,8-47,1
987048,8-30,2
988278,8-22,1
989239,8-33,1
989418,8-47,1
989442,8-33,1
989470,8-38,1
989512,8-42,1
990039,8-28,1
990378,8-38,1
991168,8-55,4
991505,8-37,2
991950,8-39,3
992094,8-43,2
992905,8-47,3
993167,8-44,3
993857,8-33,1
993923,8-35,2
994394,8-6,1
994749,8-8,1
994897,8-34,1
995173,8-48,2
995248,8-31,1
995599,8-37,1
995730,8-44,1
996525,8-32,1
997042,8-54,4
997225,8-39,4
997294,8-31,1
997441,8-72,6
997596,8-46,1
998189,8-48,5
999033,8-46,1
999349,8-42,1
999458,8-36,1
1000493,8-58,1
1000508,8-46,1
1000889,8-47,1
1000992,8-24,1
1001087,8-7,1
1001238,8-51,1
1002683,8-32,1
1003051,8-37,2
1003343,8-28,1
1003516,8-47,1
1004175,8-9,1
1004830,8-36,1
1005230,8-28,1
1005334,8-62,2
1005514,8-64,4
1006208,8-41,3
1007258,8-33,4
1007396,8-32,1
1007465,8-22,1
1007614,8-44,4
1007722,8-35,2
1007916,8-21,1
1008495,8-48,1
1008781,8-40,3
1009736,8-18,2
1010750,8-6,1
1010852,8-18,2
1011424,8-66,1
1011585,8-20,4
1012101,8-54,1
1012348,8-41,2
1012668,8-22,2
1012771,8-36,1
1013401,8-26,1
1013505,8-36,1
1013510,8-29,5
1014360,8-28,1
1014637,8-33,2
1014670,8-45,1
1014869,8-17,2
1015203,8-20,1
1016283,8-49,5
1016806,8-40,1
1017535,8-47,2
1018329,8-18,1
1018566,8-41,2
1018664,8-41,3
1019118,8-40,3
1019145,8-44,1
1019339,8-47,2
1019842,8-34,1
1020128,8-36,2
1020179,8-81,5
1020359,8-47,1
1021114,8-40,1
1021381,8-48,2
1021562,8-47,1
1021872,8-40,1
1022209,8-58,4
1022704,8-36,3
1022793,8-41,2
1023269,8-47,1
1023343,8-47,1
1023919,8-39,4
1024357,8-40,1
1024776,8-5,1
1024812,8-28,2
1025484,8-39,2
1026812,8-35,1
1026824,8-45,1
1027380,8-53,1
1028161,8-59,3
1028262,8-33,1
1028710,8-19,1
1029324,8-37,1
1029489,8-44,1
1030047,8-46,1
1030173,8-41,4
1030835,8-41,2
1030881,8-30,2
1030933,8-41,1
1030983,8-39,1
1031029,8-40,4
1031351,8-5,2
1031450,8-42,3
1031725,8-53,4
1032041,8-20,3
1032058,8-10,2
1032193,8-47,2
1032252,8-5,2
1032434,8-42,1
1032461,8-35,1
1032747,8-35,2
1033584,8-37,1
1034742,8-43,1
1035272,8-39,1
1035666,8-30,4
1035670,8-6,1
1035763,8-26,1
1035775,8-28,1
1036373,8-6,1
1036934,8-16,3
1037447,8-9,1
1037642,8-41,2
1038277,8-5,2
1038292,8-41,1
1039544,8-11,1
1040346,8-46,2
1041203,8-32,2
1041717,8-5,2
1041938,8-48,3
1042062,8-12,1
1042407,8-50,3
1042633,8-28,3
1042734,8-33,1
1042798,8-67,4
1043030,8-9,1
1043272,8-47,3
1043614,8-43,2
1044440,8-45,2
1044930,8-42,2
1045053,8-43,4
1045637,8-30,2
1045886,8-46,2
1046175,8-56,6
1046290,8-37,1
1047438,8-33,1
1047598,8-30,3
1047618,8-39,1
1047787,8-37,1
1047885,8-41,3
1048455,8-40,1
1048522,8-42,2
1048594,8-39,1
1049777,8-44,2
1050244,8-50,3
1050519,8-41,2
1050897,8-46,3
1051356,8-31,2
1051365,8-39,1
1051405,8-31,2
1051550,8-46,1
1051882,8-5,2
1051994,8-5,1
1052770,8-44,1
1053045,8-40,2
1053810,8-7,1
1054193,8-48,2
1054543,8-45,2
1055561,8-9,1
1055896,8-9,2
1056400,8-5,1
1056790,8-48,3
1056959,8-50,2
1057509,8-34,1
1058011,8-42,3
1059301,8-38,1
1060023,8-49,1
1060313,8-19,3
1060487,8-42,2
1061299,8-47,5
1062421,8-46,1
1062806,8-9,1
1062823,8-37,1
1063109,8-44,2
1063234,8-38,2
1063250,8-5,2
1063325,8-33,2
1063456,8-8,2
1063744,8-44,1
1064534,8-37,2
1064895,8-36,2
1066143,8-5,1
1067229,8-44,1
1068393,8-28,2
1068551,8-5,1
1069008,8-32,1
1070118,8-7,1
1071841,8-54,2
1071964,8-6,2
1072704,8-46,2
1072860,8-35,1
1072979,8-44,3
1073817,8-41,1
1073977,8-32,1
1074026,8-36,1
1075503,8-45,1
1075563,8-66,1
1075758,8-49,2
1077141,8-5,1
1077643,8-7,1
1078177,8-51,1
1078402,8-34,1
1078802,8-5,2
1079893,8-45,2
1080231,8-43,1
1082321,8-27,1
1083488,8-37,1
1083697,8-9,1
1083947,8-5,1
1085382,8-47,3
1086046,8-6,1
1086672,8-44,2
1088675,8-17,5
1089226,8-58,5
1089256,8-34,1
1089465,8-35,2
1090119,8-45,5
1090773,8-55,4
1091297,8-24,5
1091300,8-25,1
1091935,8-11,1
1092301,8-28,1
1092308,8-29,2
1092555,8-28,1
1092613,8-47,3
1093120,8-31,1
1093415,8-43,2
1094309,8-35,1
1096139,8-42,1
1096306,8-31,1
1097071,8-32,2
1097276,8-17,1
1097685,8-7,2
1098112,8-6,2
1098207,8-8,1
1098770,8-43,3
1099935,8-29,2
1100093,8-51,3
1100362,8-57,1
1100574,8-49,5
1100643,8-61,2
1101366,8-39,2
1102403,8-45,2
1102748,8-38,1
1103137,8-37,1
1103325,8-40,1
1103509,8-45,3
1103877,8-29,1
1103925,8-39,1
1104371,8-46,2
1104630,8-42,2
1108555,8-54,1
1109231,8-48,1
1109356,8-42,1
1110124,8-43,1
1111525,8-41,2
1112462,8-9,1
1112573,8-31,1
1113714,8-44,1
1114307,8-28,1
1114852,8-46,3
1114901,8-5,1
1115203,8-35,4
1115475,8-32,5
1115686,8-24,1
1116475,8-7,2
1117303,8-44,2
1117964,8-22,1
1118210,8-5,2
1118341,8-18,2
1118827,8-8,2
1118874,8-45,1
1119177,8-45,2
1119398,8-44,1
1119529,8-40,2
1120793,8-7,1
1123936,8-5,1
1124655,8-61,4
1125502,8-24,1
1125520,8-36,1
1125606,8-23,5
1125627,8-31,2
1125740,8-46,2
1125842,8-45,1
1126571,8-46,1
1127873,8-5,1
1129364,8-45,3
1129906,8-43,2
1130385,8-6,1
1130564,8-40,2
1130994,8-19,1
1131483,8-41,1
1132330,8-5,2
1135518,8-38,1
1135728,8-52,3
1136804,8-7,2
1137468,8-32,1
1138180,8-75,1
1138380,8-41,1
1138460,8-28,2
1138493,8-47,2
1138510,8-28,1
1139287,8-40,3
1139310,8-36,1
1141016,8-5,2
1141422,8-49,2
1142747,8-6,2
1143186,8-32,1
1143375,8-46,2
1143606,8-42,2
1143768,8-33,2
1145688,8-14,1
1146490,8-24,5
1146835,8-42,1
1147247,8-34,1
1147298,8-37,3
1147498,8-44,5
1147722,8-47,1
1148931,8-38,5
1149795,8-30,1
1150538,8-41,6
1150835,8-38,1
1151276,8-5,2
1152047,8-5,1
1152712,8-25,1
1152982,8-28,1
1153244,8-42,2
1153782,8-32,2
1153893,8-53,3
1154166,8-43,2
1154640,8-48,1
1154714,8-37,1
1154762,8-34,1
1155037,8-29,2
1155559,8-33,8
1155599,8-34,1
1156152,8-35,1
1157817,8-5,2
1158505,8-50,4
1158770,8-30,2
1158781,8-47,1
1159062,8-41,1
1159162,8-36,1
1159254,8-37,2
1160221,8-31,1
1160334,8-34,1
1161229,8-44,3
1161461,8-21,1
1162083,8-17,1
1162783,8-37,2
1162883,8-39,2
1163556,8-6,1
1163865,8-74,1
1164207,8-45,2
1164581,8-36,1
1164585,8-6,2
1164829,8-40,2
1165609,8-33,4
1165813,8-42,1
1166126,8-48,1
1167394,8-48,4
1167456,8-34,1
1167482,8-41,2
1167532,8-9,1
1167547,8-42,3
1167668,8-76,3
1167920,8-21,1
1168537,8-16,2
1168600,8-38,2
1168908,8-38,2
1169084,8-34,1
1169339,8-30,1
1170070,8-38,1
1170778,8-42,1
1170875,8-46,4
1171297,8-39,2
1171412,8-42,1
1171851,8-6,1
1172073,8-41,2
1172873,8-32,1
1172940,8-19,1
1173768,8-31,3
1173915,8-45,4
1174138,8-20,1
1175043,8-45,2
1175324,8-18,1
1175621,8-10,1
1175729,8-42,2
1176214,8-50,1
1176385,8-32,2
1177576,8-47,1
1177852,8-48,2
1179187,8-5,2
1179507,8-5,2
1179523,8-70,1
1179836,8-46,1
1180414,8-5,1
1180600,8-48,4
1181400,8-5,2
1181709,8-46,3
1181790,8-11,1
1181821,8-39,1
1181905,8-36,2
1182820,8-19,1
1183770,8-43,1
1183936,8-28,1
1184892,8-47,2
1185068,8-36,1
1185402,8-44,2
1185669,8-43,1
1187700,8-27,1
1187991,8-42,3
1188031,8-41,1
1188085,8-45,2
1188739,8-45,5
1188992,8-6,2
1189158,8-38,3
1189263,8-6,2
1189804,8-80,3
1190102,8-29,4
1190326,8-42,1
1191623,8-29,3
1191813,8-33,1
1192474,8-9,2
1193275,8-48,5
1193554,8-38,2
1193888,8-41,1
1194150,8-46,1
1194310,8-15,1
1194855,8-36,3
1195039,8-45,1
1195356,8-38,2
1195744,8-42,1
1195838,8-48,2
1196561,8-53,2
1196905,8-34,3
1197106,8-5,1
1199158,8-34,1
1199495,8-5,1
1199622,8-29,3
1199875,8-15,2
1199941,8-41,1
1200562,8-26,1
1200642,8-48,4
1200752,8-8,2
1200951,8-40,1
1201878,8-43,2
1201970,8-29,1
1202204,8-54,3
1202504,8-58,8
1203214,8-36,4
1203248,8-5,2
1204074,8-41,3
1204165,8-31,1
1204274,8-47,2
1204757,8-31,1
1205612,8-31,1
1206310,8-8,2
1207015,8-41,3
1207238,8-5,2
1207323,8-42,1
1207493,8-47,3
1207699,8-46,1
1207899,8-45,1
1208205,8-43,2
1208268,8-40,4
1208425,8-11,1
1208849,8-43,4
1209179,8-20,4
1209243,8-5,2
1209490,8-39,1
1209808,8-43,2
1211132,8-27,12
1211594,8-34,2
1212156,8-43,1
1212785,8-32,1
1212909,8-42,2
1213670,8-46,2
1213862,8-18,1
1213933,8-42,1
1214152,8-5,2
1216005,8-48,2
1216474,8-29,2
1216547,8-55,1
1216572,8-55,2
1216837,8-43,1
1217160,8-6,2
1217268,8-19,1
1217717,8-42,2
1218403,8-38,1
1219308,8-31,1
1219665,8-30,4
1220221,8-43,2
1220511,8-9,1
1220751,8-44,1
1220770,8-45,1
1220798,8-5,2
1221300,8-39,1
1221629,8-40,1
1221872,8-40,1
1221954,8-30,8
1222488,8-17,1
1222773,8-33,6
1222797,8-46,1
1223012,8-5,2
1223617,8-37,8
1223807,8-45,1
1224136,8-30,1
1224294,8-45,1
1224384,8-8,1
1224921,8-44,4
1225078,8-42,1
1225478,8-36,1
1225576,8-28,7
1225625,8-26,5
1226436,8-5,1
1226463,8-20,2
1226582,8-8,2
1226925,8-33,2
1227362,8-35,2
1228070,8-33,1
1228635,8-42,4
1229600,8-34,1
1229836,8-40,4
1230535,8-25,1
1231463,8-20,1
1231506,8-30,3
1231680,8-42,2
1231715,8-22,1
1232127,8-43,1
1232638,8-51,1
1232795,8-37,1
1232896,8-46,3
1233091,8-30,4
1233444,8-29,1
1233546,8-43,2
1233859,8-25,2
1235389,8-42,1
1236132,8-29,1
1236224,8-39,2
1237037,8-46,2
1237619,8-11,1
1238181,8-49,1
1238214,8-5,2
1238802,8-40,1
1239583,8-53,6
1240431,8-6,1
1241474,8-30,1
1241658,8-21,1
1241900,8-42,3
1242095,8-34,2
1243031,8-52,1
1243211,8-11,1
1243662,8-40,2
1244362,8-45,2
1244425,8-40,2
1244463,8-38,1
1244673,8-64,6
1244892,8-41,4
1245558,8-31,4
1246239,8-14,1
1247064,8-33,1
1247083,8-42,2
1247243,8-43,3
1248279,8-40,2
1248563,8-17,1
1249064,8-36,3
1249472,8-17,1
1250033,8-40,1
1250361,8-24,2
1250489,8-30,2
1250691,8-50,3
1250974,8-41,2
1251035,8-50,1
1251423,8-47,1
1251817,8-60,5
1251885,8-15,4
1252461,8-5,1
1252477,8-29,2
1252990,8-5,1
1253766,8-35,1
1254804,8-45,1
1254879,8-17,2
1255552,8-37,1
1255561,8-62,1
1256383,8-43,4
1256384,8-39,2
1257371,8-18,4
1257554,8-33,2
1258082,8-41,2
1259031,8-41,1
1260222,8-44,3
1260720,8-43,3
1260781,8-36,3
1261328,8-41,1
1261870,8-61,5
1262162,8-23,4
1262876,8-36,2
1264662,8-39,1
1264761,8-32,1
1265458,8-45,3
1266204,8-55,2
1266509,8-34,3
1266548,8-5,3
1266794,8-45,1
1267157,8-47,2
1267580,8-5,2
1269226,8-29,2
1270024,8-41,2
1270117,8-62,4
1270861,8-39,1
1271078,8-42,3
1271159,8-41,1
1271193,8-5,1
1273533,8-43,6
1273894,8-28,1
1273979,8-54,1
1274301,8-42,1
1274306,8-44,1
1274483,8-31,2
1274507,8-52,3
1274601,8-43,2
1274666,8-43,3
1275155,8-32,2
1275570,8-47,2
1275804,8-46,4
1275855,8-37,1
1275901,8-35,2
1276326,8-18,2
1276598,8-7,1
1276707,8-47,2
1276710,8-38,1
1276856,8-35,1
1277152,8-43,1
1277328,8-34,2
1277728,8-60,3
1277749,8-46,3
1278520,8-30,1
1278737,8-45,1
1279068,8-25,1
1279181,8-30,1
1279926,8-29,7
1279958,8-40,1
1280040,8-53,3
1280171,8-29,2
1280189,8-40,3
1280295,8-57,1
1280375,8-20,1
1280389,8-45,5
1280607,8-24,2
1281007,8-46,5
1281806,8-5,1
1282029,8-6,1
1282278,8-44,1
1282434,8-5,2
1283088,8-33,1
1283216,8-50,1
1283509,8-30,1
1284281,8-45,1
1284590,8-47,2
1284705,8-36,1
1284851,8-44,1
1285452,8-31,6
1285529,8-40,1
1287237,8-5,1
1287357,8-44,1
1287634,8-45,3
1287818,8-28,1
1287921,8-41,1
1288031,8-32,1
1288065,8-36,1
1288095,8-33,1
1288238,8-50,5
1288546,8-44,4
1288609,8-39,2
1288849,8-48,3
1288912,8-41,1
1289313,8-6,1
1289398,8-40,2
1289574,8-7,1
1289659,8-42,2
1289689,8-17,1
1290067,8-31,1
1290257,8-41,4
1290310,8-5,2
1290642,8-31,1
1290785,8-82,4
1291830,8-35,3
1292157,8-40,4
1292746,8-45,1
1293204,8-13,1
1293308,8-34,2
1293510,8-18,1
1293768,8-9,1
1293897,8-44,3
1294070,8-29,2
1294221,8-49,2
1294317,8-22,1
1295078,8-45,1
1295180,8-33,4
1295292,8-38,2
1295382,8-36,1
1295449,8-22,1
1295615,8-40,1
1295756,8-41,2
1296486,8-36,2
1296765,8-5,1
1296804,8-30,1
1297185,8-42,2
1297274,8-42,2
1297750,8-37,6
1298319,8-26,1
1299528,8-33,2
1299603,8-6,2
1299813,8-36,1
1301015,8-37,3
1301058,8-44,3
